512439,102
512441,101
512460,112
512464,101
512467,101;102;105;108;112;113
512471,101
512476,101;102;103;104;105;106;108
512479,101
512484,108
512485,101;102;109;110;112;113;117
512488,105;106;108;117
512489,102;109
512492,102
512497,109;112
512499,108;112
512510,103;104
512527,108
512530,102;103;105;109;110
512533,102;103
512536,101;102;112
512537,108
512538,101
512541,101
512544,102;105;108;113
512550,104
512567,108;112
512569,109
512584,102;103;104
512595,102
512624,102
512633,110;112
512641,102
512647,102;112
512661,101;105
512662,102
512672,101
512673,101;102;103;104;105;109;111;112;115;116;117
512678,108
512692,112
512700,101;102
512702,101;102;103;104;113
512708,101;102;103;104;105;109;110;112
512718,112
512720,101;102;103;109;110;113
512739,102
512748,111
512752,102
512758,102;104
512770,101;105;117
512780,101
512786,109
512788,104
512794,102
512798,102
512800,101
512802,102
512824,110;112
512825,103;104
512831,103
512832,101
512834,101;109;116
512835,101
512840,101;102
512855,110
512856,102;108
512858,101;113
512865,101
512867,101
512887,101;103;104
512908,101;103;104;108
512914,116
512950,108;109
512952,102
512954,109
512958,101;102;105
512970,102;110
512977,105;108
512981,102
512983,101;110;117
512985,101;103;104;105;109
512986,101;103;104;105
512990,102
512991,101;102;103;104;105;109;110;113
512992,101;104;105;107;108
512994,101;108;112;117
512998,101;104;110
513004,101
513023,101;106;108;109;113;117
513038,102;112
513051,102;105;107
513066,102;108
513070,103
513080,106;108
513082,101;102;103;105
513083,108
513090,101;102;105;106;117
513092,104
513094,101;103;105
513109,101;102;103;104;105
513112,102
513113,101;110;116
513119,101;102;103;105;106
513154,101;102;103;109;110;112;113;116;117
513163,101;117
513172,103;108
513175,101
513176,102;109
513181,101;104;117
513216,102
513231,101;103;104;105;106;110;113
513234,109
513236,101;102;103;104;105;106;107;108;113
513238,101;102;112
513250,105
513259,102
513266,102;105;106
513267,102
513274,108;113
513275,109
513282,102;103;104;110
513289,101;110;112
513302,102;109
513314,102
513331,102
513344,101;102;106;110
513346,101;109
513349,101;109
513354,103;105;111
513356,101;110
513363,102
513371,102;109;110
513375,101;105
513377,101;102;103;104;105
513383,102;104;110
513386,102;104;105;111;112
513387,101;102;103;104;105;106
513399,102
513425,101
513430,108
513437,102;109;112;116
513442,108
513446,101;103;104;110
513449,102;109;112;116
513457,102;109
513465,102;106;108;113
513477,101;102;103;104;106;110
513478,102
513485,101;107;108;112
513489,108
513500,101;109
513506,102;103
513516,105
513517,108
513538,101;102;103;104;105;106;109;110;112;114;116
513539,110
513543,101
513549,102
513551,101;105
513564,101;104;105
513582,102;109;112;113
513594,102
513595,102;109
513598,102;110
513599,101
513601,101;102;103;104;106;110
513607,101;109
513619,101;103;104;106
513628,108
513641,102
513642,108;112
513644,101;102;109;110
513660,102;109
513662,108
513681,101;109
513689,101;102;107;108;117
513690,101;102;103;104;105;108;109;110;111;113;115;116;117
513694,101;103;104
513704,102
513708,102;109;112;113
513710,101
513711,101
513713,102;108;109
513720,110
513722,103
513725,102;110
513727,101;102;103;105;110;112;117
513728,102;108
513740,104
513744,103;109
513747,101;102;104;109;110;113
513758,102
513764,108
513765,101
513770,102;112
513774,102;103;104;105;110
513775,101
513776,101
513784,101;102;103;104;109;110;112;113;116;117
513824,108
513825,101
513830,102
513833,102
513839,102
513859,101
513864,101
513881,112
513898,101
513900,102;103
513902,101
513904,105
513914,102;104
513919,101;102;105
513920,101;102;105;106;108;109;110
513926,105
513942,101;102;103;104;105;107;110;112
513946,103
513948,102;109
513953,102;110
513968,102
513970,109
513978,103
514010,101;106;110
514018,101;102;109;112
514019,101
514034,109
514042,101
514051,108
514065,110
514080,101;112;116
514084,101;102;107;109;113
514095,101;104;105;106;108
514099,102;113
514108,102;109;111;112;116
514113,102;109
514123,101
514125,101;105;108
514136,102
514143,102
514146,101;106;110;117
514183,101;102;109
514184,101;107;108;110
514189,102;110
514211,101;103;104;106;112
514219,102;112
514222,102
514229,101
514231,102
514240,103;104
514248,112
514250,101
514252,102
514256,101;102
514273,101
514277,102;109
514286,101;102;109;110;112;116
514301,102
514305,102
514307,101;117
514309,103
514311,101;102;105;113
514312,101
514323,102
514327,101;103
514358,106;108
514359,101;102;108;117
514360,101;105;106;108
514361,108
514362,106;108
514364,101;102;103;104;105
514377,101
514378,101
514389,101;102;103;105;109;110;113
514392,101;102;103
514393,101;102;108;110
514394,102;109;112
514409,101;105;106;108
514412,104
514415,101
514420,101;102;103;104;105;106;109;117
514421,101;102;106;113
514426,102;105;107;108
514444,102;104;107;108
514452,102;109
514465,103
514476,102;112
514485,101;102;110
514487,102;109;111;112;116
514488,101;102;109
514502,109
514511,101
514527,101
514538,109;112
514554,102
514558,101;106
514562,101
514572,101;102;103;104;107;108;109;110;112;113
514580,109
514586,101;104;106
514591,101;102;110;112
514592,109
514595,108
514596,102
514602,101
514605,101
514621,101;102;103;104;105;106;112;113
514630,102
514631,105
514633,101;104;105;106
514635,102;110
514639,101
514641,102;109
514645,101;103;104;105;106;110
514646,101;102;103;104;105;106;110;113
514657,101
514669,108
514687,108
514690,102;103
514700,102
514702,102
514706,103
514726,101;102;105;107;109;112;113;116;117
514727,102;103;110;112;113
514735,108
514737,109
514742,101;102;103;104;106
514771,101;105;117
514785,101;103;104;106;110;114;116
514786,101;102;103;104;106
514790,102
514802,108
514807,102
514818,102
514824,102
514830,103
514834,102
514844,101;106;108
514862,101;102;103;104;105;112;116
514863,101;103;104;117
514866,102;109
514867,108
514870,102
514900,102
514907,102
514908,102
514911,102
514912,101;105;106
514913,102
514915,101;117
514916,101;102;103;104;105;109;110
514923,101;102;112;116;117
514931,101;102
514932,102;108
514938,102;108;109;112
514950,101
514954,108
514957,102
514959,108
514968,101;102
514981,109;110
514996,101;102;103;104;106;109
515004,101;103
515012,102;115
515029,102;112
515039,101
515040,105;108;115
515055,101;106
515079,108
515080,101;103;108
515087,102;103
515089,102;109
515101,111;112
515108,102
515110,109;110;112;113;116;117
515111,101;105;112
515113,101
515126,102;109;110
515130,102
515131,101;102;104;105;116
515134,101
515135,101
515136,101
515137,101;102;105
515141,102;108;109;110
515159,102;108
515177,109;113
515183,101;102
515199,101
515202,102;108
515205,102;105
515218,103;104
515220,101;102;103;104;105;110;113;116
515225,106;108
515230,103;108;112
515233,102
515234,101;102
515235,101;102;103;104;105;106
515251,101;102;105
515253,102;105
515257,102;105;108
515272,103
515282,101;104;108;109
515292,102
515293,101;103;104
515301,101;108;115
515305,104
515312,101;102;105;106;108
515313,102;109;110
515319,101;103;104;105;110;116
515323,101;102;103;104;105;106;107;109;113
515324,101
515327,101;102
515329,102;105;106;108
515337,101;105
515341,101
515345,101;102;103;104;105;106
515350,101;102
515352,111
515367,101;102;108
515372,101;102
515376,102;110
515398,101
515433,109
515447,102
515453,103
515461,101
515466,102;106;117
515467,102;109
515469,101;105;107;108
515483,105;108
515494,108
515503,103
515507,102
515512,102;109;110;112
515547,101;102;105
515565,101
515572,105;108;117
515575,101
515576,101;102;103;104;105;106;110;116
515581,102;109;112
515586,112
515588,101
515593,102
515597,101;102;103;104;108;109;111;112;115;116;117
515615,101;102;110
515628,112
515645,101;104;105
515652,102;111;112
515653,101;102;103;104;105;109;110;113
515659,117
515661,103;104
515672,102
515674,102
515693,101;104
515703,101;103;104;105;106;110
515715,110
515722,101;105
515723,102
515731,102
515734,103;105
515738,102
515739,101
515753,101;105;106
515759,101;104;117
515773,101;102;103;104;105;106;110
515777,101;113
515779,109
515783,101
515794,108
515801,102
515824,102;112
515826,102
515831,101
515859,102;113
515864,101
515868,101
515882,101;105;106
515887,102
515889,102;105;106;108
515909,102;104
515913,105;107;108
515929,102
515939,109;112
515944,102;104;110
515945,102
515946,102;104;110
515948,102;110;112;113
515962,101;105;106;109;110;112;117
515964,102;104
515972,101
515975,103;104;109;110;113
515981,102;110
516013,102
516023,108
516024,101;109
516028,102
516030,102;103;104
516036,101;104;110
516042,102
516059,102;109;110
516060,106;108
516086,102
516099,101;102;103;108
516100,102
516107,102;113
516112,108
516114,102
516116,102;109
516117,102
516153,101;102;103;104;105;106;112;113
516177,102;109;110
516187,102
516188,102;104
516189,101
516214,102
516217,101;105;110
516219,102
516242,102;109;112
516250,102
516255,102
516271,102
516273,102;104
516279,101
516281,102
516295,101;108
516301,101
516302,102
516307,102
516313,104
516317,101
516322,101
516332,102
516333,101;104;105;112
516341,105;107;108
516344,101
516347,103
516355,110
516356,108
516367,101;102;103;105;106;108
516368,102
516369,102
516377,101
516395,103;104
516412,102
516420,102;112
516424,101;102;105
516425,102
516428,103;104;105
516436,108
516442,101
516457,102;104
516477,101
516492,109
516517,102
516519,102;110;113
516525,103;104;107
516529,101;102;104
516535,103;104;105;117
516559,102
516561,103
516567,109
516570,102
516575,101;108
516607,103
516609,103
516612,101
516620,101;103;112
516632,102;108
516637,102
516641,105
516644,102;110
516649,101;102;103;104;108;109;110;112;113;114;115;116;117
516654,102;103
516659,101
516663,101;102;109;112
516697,103
516702,101;104;106
516703,108
516704,101;103;104
516707,102
516711,108
516717,112
516725,101
516727,101;105
516731,101;102;104;110
516732,102
516733,101;104;110;117
516746,108;112
516751,101
516756,101;103;105
516761,101;104;105;106
516773,112
516778,103
516781,102;109
516790,108
516795,101;103;104;105;107;117
516810,104
516825,102
516847,101
516854,101;102
516863,102;108
516866,101
516869,102;105
516871,101;103;117
516875,112
516889,101;102;109
516890,102
516895,102;105;107;109;112;113;117
516898,103
516903,101;102;103;104;105;106;108
516920,103;104
516930,109;112
516934,108
516935,102;103;104;105;109;110;112;115
516943,108
516954,101
516960,101;102;117
516962,101;105;114
516963,102;108
516966,101
516971,102
516977,101
516984,102;109
516986,108
517009,102;108;109;112
517013,101;105
517021,102
517025,101;102;104
517031,101;102
517035,101;102
517039,102;109
517047,102
517055,102;109
517057,102;109;112
517069,102
517071,102;108
517078,101;110
517082,107;108
517087,102
517093,101;102;104;110
517101,101;102;103;104;105;106;108
517102,101;102
517104,102;103;105;106;107;108;113;117
517105,101;112
517107,101;102;104;110;112;115;116;117
517112,101;109
517118,101;102;103;110
517120,102
517132,101;102;112
517142,101;102;105;112
517145,102
517147,109;112
517159,102;109;110
517160,102
517175,101;102;103;104;105;109;110;112;116
517177,102
517186,101;103;104
517197,109
517200,101
517233,102;112
517242,101
517245,102;103;105;108
517249,101;108
517262,102;108;109;110;112;113
517264,108;112
517265,101;102;106;110;111;112
517273,102
517274,102;108;109;116
517280,110;116
517284,102
517289,101;117
517304,102
517306,109
517307,102
517324,102;108
517343,102;113
517345,102;109;110
517350,102;112
517351,117
517353,101
517363,102
517374,102;105;106;108
517385,102;110
517398,101;104;105;106
517416,110
517433,109
517434,112
517436,101;102;104;105;108;113
517440,102
517447,102
517457,101;106;108
517458,103
517459,103
517460,109
517482,108
517499,109
517502,102;110
517507,101
517563,101;102;111;112
517566,109
517582,102
517584,102
517604,102;109;110
517610,102;115
517611,102
517617,101;102;109;110
517626,102;103
517636,101;102;104;105;106;108;109;112;115;116
517639,101;102;109;110;112;113
517641,109;112
517657,102
517679,101;102;108;117
517683,101;103;110;113
517692,104
517694,101
517697,102
517698,101
517718,102
517739,101;102;105;106;108
517741,101
517746,102
517760,102
517764,102;109;110
517770,102
517782,102
517786,101
517806,101
517811,101
517835,102;105;108
517841,102;110
517860,101;102;103;104;105;109;110
517866,101
517868,101
517891,101;104
517892,103
517895,113
517903,101
517907,102
517916,101;102;109;113
517923,101;102
517936,101;109
517948,101;105;106;108
517952,102;112;113
517962,102;108
517965,102;112
517966,102
517994,101;102;109
517995,101;108
517997,102;103;110;116
518002,102;108
518003,108;113
518005,103;104
518025,102;105;106;113
518026,102;108
518033,103;104;105
518036,101
518038,102;110
518045,102;109;112
518049,101;102;103;104;106;110;112;114;116;117
518052,102
518072,102;110
518086,103
518087,102
518102,105;108
518109,102;109;110;112;113
518115,102
518120,108
518132,108
518138,102
518141,103;104;109;110
518144,101;106;108
518147,102
518149,101;103;104;105;111;112;117
518150,101;103;104;105;106
518166,102;109;110
518170,102
518171,102
518177,102;106;108
518184,102;112
518186,102
518188,108
518191,102;108
518192,102
518205,102;110
518217,101;103;104;105;117
518222,110
518223,101
518228,101;106;108
518236,102
518240,102
518243,101
518253,101
518254,102
518262,101
518266,103;104
518276,108
518284,101
518288,101
518308,102;104
518310,102
518311,102;105
518314,111
518315,102;104;110
518317,102
518322,103
518327,101;102;105;107;108
518331,101;105;106;108
518333,102
518334,117
518335,112
518343,108
518344,101;102;109;110;112;113
518348,102;109
518349,104
518354,102
518360,102;108
518363,101;105
518372,117
518374,102;110;112
518375,104;108
518380,103
518393,102;112
518398,102;104
518400,101;103;104;105;106
518401,102
518404,102;109
518405,102
518407,101;102;103;104;107;109;110;111;112;113
518415,101;102;105;108
518428,108;112
518438,102
518440,101;102;109;112
518445,101;102;103
518447,102;108
518454,102
518459,102;112;113
518463,102;105;106;108;113
518466,112
518492,102
518507,103;105
518512,104
518513,102;109;112
518517,101;112
518552,102
518553,103
518609,102;105;106
518611,102;109;112
518613,101;102;103;104;106
518619,102
518624,112
518625,102;110
518628,102;109;112;113
518638,108
518639,102;109
518655,101;102;103;104;105;106;108
518657,101;102;109;112
518660,101;102;103;104;105;109;110;112;117
518680,101
518686,102
518707,102;103;104
518710,102;108
518712,102
518714,101;103;104;105;113
518722,108
518727,102;109;110;112
518737,108
518740,101;102;104
518743,102
518747,102
518754,101;102
518759,102
518761,102;108;109;110
518781,102
518786,103;104;105
518788,101;102;105;109
518791,102;109;110;112
518794,102
518797,108
518798,105;107;108;117
518805,102;108;109
518808,102
518812,103
518813,101;110;117
518826,102;110
518841,102
518863,102;103;105;106;108
518866,108
518874,108
518879,101;105;117
518884,101;102;103;104;105;107;108;109;110;112;116;117
518887,101;102;103;104;105;106;110;112;113;117
518895,103
518898,112;113
518919,101;108
518926,102
518929,101;102;103;104;105
518930,101
518932,101
518934,101;110;116
518937,102;109
518943,102;109
518953,110
518959,108
518961,101;108
518970,101;103;104;105;106;110
518980,101;102;105;106;108;117
518983,102
519018,108
519025,101;102;103
519028,102;110
519036,109;110;112
519042,102;108
519056,102;117
519059,102
519062,102;108
519103,103
519105,101
519110,108;109;112
519113,102;104
519115,102
519120,102
519128,102
519162,101;103;105
519165,102;103
519166,101
519175,102;105;108
519179,101
519190,101;102
519193,101;104;105;106
519206,102;105
519213,102;109;112
519214,101;102;103;104;105;106;109;110;111;112;113;114;115
519225,103
519229,102;110;111;112
519238,102
519239,101
519243,101;102;109
519258,110
519260,101
519262,102
519271,102;105;106;108
519273,102;112;116
519278,101;102;103;109;113
519280,101;105;106;108;116
519300,102;103;105;106;107;108
519305,102
519311,102;103;104;110
519315,101;102;108;109;112
519318,102
519320,105;106;108
519321,101;108
519329,102;112
519331,106;108
519341,103;104
519348,101;103;104;106;110;112
519354,108
519357,103
519361,101;102;105;113
519371,102
519385,112
519387,101;105;106;108;117
519409,101;105;107
519430,101
519456,104;110
519461,101
519468,102;109
519474,101;102;105;108;110
519481,105;106;108;117
519482,108
519484,102;103
519494,101;105;106;108
519505,101;102;103
519507,101
519517,108
519523,101;103
519525,102
519527,102
519532,102
519538,102;108;110;113;116
519546,102;109;112
519548,102;103;104
519557,101;102;104;106
519571,102
519574,109
519581,102;112
519609,101
519614,101;102;103;104;112
519618,102
519624,101;106;108
519627,109
519634,102;112
519651,112
519655,102;109
519658,102
519678,102;109;110
519682,102;103
519696,106
519697,102
519699,102;109;112;113
519704,101
519715,101;102;109;112
519719,101;110
519722,102
519724,101;105
519726,101;109
519728,102;110
519733,108
519734,108
519754,103
519769,102
519770,101;109;112
519777,101
519779,102;103;108
519782,101;103;104;108;110;111
519788,101;102;109;112
519790,109
519793,101;110
519809,102
519819,102
519831,101;102;109;110;112;113
519834,102
519840,103
519846,101;102;105;110;112;113
519870,101;109
519878,101;102
519892,102
519897,102
519910,102
519917,102
519933,101;102;103;104;105;106;107;109;112;113
519944,101;102;105;106;108
519946,102;103
519960,101
519966,103
519986,112
519998,102;109;110;112;113
520009,102;109;110
520032,117
520070,101
520110,110
520114,102;108;110;116
520117,110
520138,110;113
520151,101;102;110
520234,102;109;110;112;116
520282,110
520324,101
520329,102
520344,101;112;113
520399,101
520403,101;109;110
520463,102;103;104;105;109;110
520468,101;102;103;110;116
520474,110;113
520480,101;102;110;113
520488,101;102;110
520494,101;102;104;105;110;113
520497,101;102;110;113
520507,101;102;109;110;111
520508,110
520519,110;116
520545,110;113
520552,110
520605,101;102;104;105;109;110;112
520675,102;110
520719,102
520728,102;104;113;116
520739,110
520871,101;112
520920,101;110
520930,102;105
520954,102;110
520957,101;109;110
520999,101;102;110
521011,101;110;111;112
521057,109
521060,101;109
521067,102;108;110
521113,101;110;116
521151,110
521210,110
521218,101;102;110
521234,101;110;116
521324,101;103;104;105;109
521362,102;103;109;110;113;116
521365,110
521395,101;102;103;109;110;111;112;113
521457,101;102;109;110;112
521463,101;110;112
521529,102;110
521589,102
521598,102;109;110
521826,102;109;110;116
521832,102;103;109;110;113;116
521833,101
521918,101
521978,103;110;116
522020,101;102;110
522033,101;102;103;104;109;110;116;117
522049,110;113
522110,109;110
522113,102;110
522143,101;102;110;116;117
522172,110
522185,101;104;110;113
522189,101;109;110;113;117
522202,101
522205,101;110
522217,101;102;108
522221,101;110
522227,101
522231,110
522234,101;102;104;110;113
522265,110;116
522292,101;110
522297,101;110
522310,110;113
522319,101;110
522329,101;102;104;110
522340,109;110
522344,113
522413,102;110;113;116
522427,108
522492,101;102;104;108;109;110;112
522494,101
522514,101;102;109;110;113;116
522524,101;112
522534,101;102;104;108;109;110;116
522540,101;102;109;110;112
522558,110
522572,102
522577,101;108;113
522584,101;102;103;109;110;113;116
522588,101;102;109;110
522595,110
522596,101;102;103;104;107;108;109;110;111;112;113;116
522601,101
522607,101;110
522629,110
522708,110
522724,102
522727,101
522742,108;110
522749,102
522761,101
522765,101;102;110;113
522774,116
522790,102;108;110
522814,101;102;104;105;109;110;112;113;116
522835,110
522841,101;102;103;104;105;109;110;116;117
522846,102;117
522855,101;110
522858,102;110
522921,110
522923,110
522927,101;108;109;110;112;113
522939,101;110;117
522964,101;102;104;110;113;116;117
522982,101;102;110
523042,102;110
523077,110
523112,102;108;109;110;116
523147,101;102;108;109;110
523149,113
523173,102;110
523196,101;110;116
523212,110;113;116;117
523235,101
523268,110
523280,101;103;110;116
523310,110;113
523318,102;112
523329,109;110
523373,112;113
523391,101;110
523400,103;110;116
523426,101
523452,101;110
523456,102;109
523476,109;110;112
523535,110
523542,110
523545,110;116
523608,101;110
523609,109;110
523651,102;110
523676,101
523686,102;104;109;110
523720,101;110
523758,101;105;106;108;110;112
523759,102;109;110
523775,101;110
523784,101;102;110;116
523795,110
523806,101;102;110
523832,101;110
523835,101;109;110
523877,101;102;109;110;111;112;113
523918,101;102;108;109;110
523925,101;105;106;107;108;111
523929,101;102;104;110;112;113;115;116
523930,102;109;110
523931,110
523968,101
523989,101;110;113
523990,101;110
524007,102;110
524091,101;102;105;106;107;109;110;111;112;113
524097,102
524119,101;102;110
524128,101;102;108;110;112
524132,102;110
524137,110
524171,101;104;110
524174,104;105
524184,101
524259,101;102;109;110;112;113
524275,101;103;110;112;113
524327,101;102;103;108;109;110;116
524364,104;105;110
524422,109;110;112
524434,103;110
524455,101;102;110;116
524500,102
524638,102;108;109;110;111;112;113;116
524674,101;102;110;112;113
524769,108;110
524795,102;109;110
524796,102;110
524827,102;110
524887,101
524962,101;102;109;110;112;113
525004,102;110
525071,102;113
525085,101;102;103;104;108
525087,101
525253,102
525269,102
525270,102
525272,101
525274,102
525276,102
525278,102
525292,102;117
525305,102;108
525315,102
525317,102;109
525366,102
525368,102
525369,102
525372,102
525387,102
525398,102;108;110
525414,102
525415,102;108
525421,101
525426,102;108
525435,102
525440,102
525446,102
525448,102
525449,102
525450,102
525453,102;105
525454,102
525460,102
525472,102
525474,101
525476,102
525484,102
525486,102
525488,101;102
525489,102
525491,102
525494,102
525495,102
525497,102
525503,102
525505,102
525507,102
525510,102
525512,102
525519,102
525521,102
525537,102
525544,102
525546,102
525548,101
525549,102
525569,102
525570,102
525571,102
525577,102
525578,102
525579,102
525583,102
525585,108
525589,102;108;113
525608,102
525630,103;104;105
525632,102
525635,102
525637,102
525638,102
525644,102;112
525649,102
525650,102
525651,102
525662,102;108
525669,101;109
525674,102
525678,102
525682,102;105
525705,102;108
525707,102
525713,102
525718,102
525721,101
525722,102
525723,108
525725,102;108;110
525727,102
525728,102
525736,102
525745,102
525753,102
525757,102
525760,102
525762,102
525776,102
525787,102
525790,102;108
525795,102
525796,102;108
525805,102
525808,102
525813,101;102;104;105
525815,102;108;110
525818,102
525819,101;102
525823,102;109
525829,102;108
525831,102
525834,102
525836,102
525839,102
525840,102
525844,102;108;110;116;117
525846,102
525857,102
525858,102
525859,102;109
525864,102
525865,102
525868,102
525873,102
525878,102
525879,101
525880,102
525882,105
525895,102
525902,102;109
525907,101;102;109
525927,109
525939,102
525941,102
525955,102
525965,101
525969,102
525975,102;105
525981,102
525983,102
525990,102;110
525991,101
525993,102
526005,102
526008,102
526011,102
526013,102
526014,102
526020,102
526021,102
526024,102
526026,102
526028,102
526031,102
526054,109
526063,102;108
526076,101;102;109;110;117
526078,109
526083,102;103;104
526084,101
526104,108
526113,102
526129,102
526138,102
526143,102;108
526146,102
526155,102;103;109
526164,102;108
526173,102
526174,101;102
526178,102;108
526179,102;108
526193,102
526200,102
526202,102
526204,101;102
526205,102;105
526206,101;102;105;110
526207,102;107
526211,109
526215,101
526217,102
526219,102
526220,102
526229,102
526238,102
526239,102
526243,102
526245,102
526246,102
526248,102
526250,102
526252,102
526258,102
526260,102
526265,101;102
526273,102
526275,102;109;110
526276,102
526283,102
526291,101;102
526295,102
526296,102;108
526302,102
526303,102
526304,102;110
526305,102
526309,102;108
526312,102
526313,102
526314,102
526315,102
526317,102
526318,117
526322,102;108;109;110;112
526324,102
526328,102
526331,102
526332,102
526340,102
526341,102
526348,102
526353,102;108
526359,102
526360,102
526361,102;108
526373,102
526381,102
526383,102
526384,102
526392,102;108
526393,102
526395,101;109
526405,102;108
526406,102;110
526407,102;109
526408,102
526413,108
526424,102
526428,102;108
526429,102;108
526431,108
526436,102
526459,102
526467,102
526483,102
526488,102
526499,102
526503,101;102
526507,102
526510,102
526515,102
526516,102;109;110;113
526520,102
526537,102
526539,101;102
526543,102
526544,101;102
526546,101;102
526561,101;102;105;106;107;108
526564,102
526574,102
526577,102
526579,102
526580,101;102
526595,102;108
526596,101;102;109;110;112
526597,102
526598,102
526599,102
526600,102
526602,102;109;110
526603,102
526606,102
526614,101;102
526616,102;108
526620,101;105;108;109;112
526625,102
526633,102;108
526639,102
526647,102
526655,102;108
526656,102
526669,101;102;105;108
526672,102
526680,101;102
526687,102
526690,102
526697,102
526701,102
526703,102
526705,102
526706,102
526714,102
526716,102
526720,102;109;110
526721,102
526722,102
526730,110
526743,102
526745,101;102
526747,102
526754,101;102
526755,102
526761,102
526764,102
526765,102;109;110
526768,102
526773,102;108
526776,102
526783,102
526784,102
526804,102
526808,102
526809,102;109;110
526810,102
526812,102
526818,102;108
526821,102
526824,102
526825,102
526826,102
526827,102
526839,102
526844,101
526846,102
526847,102
526850,102
526861,102
526867,102
526873,101;102
526875,102
526877,102;105
526879,102
526881,102;108;109;110
526882,102
526885,102
526893,102;108
526894,102;109;110
526897,102
526899,102
526900,102
526907,102
526909,102;108
526913,102
526917,102
526920,102
526921,102
526929,102
526932,108
526940,102
526948,102
526954,102
526956,102
526960,102
526961,102
526964,102;107
526965,102
526966,102
526990,102
526997,108
526999,102
527004,102
527010,102
527012,102;108
527015,102
527021,102;104
527028,102
527038,102;108
527039,101;102;110
527040,102
527041,102
527042,102
527043,102
527044,102;108
527046,102
527048,108
527050,108
527051,102
527054,102
527065,102
527066,102;109;110
527070,102
527073,102
527078,102
527079,101;102;103;105;108
527084,102
527086,101;102
527088,102
527096,102
527106,102;108
527114,102
527116,102
527118,101;102
527119,102
527121,101;102;108
527124,102
527130,102
527132,102;108
527134,108
527135,101;102
527143,102
527146,102;105;108
527148,102
527149,102
527161,102;108
527163,102
527167,102;105
527170,102
527175,102;112
527177,102
527178,102
527188,102
527190,101
527191,101
527194,101;102
527205,102
527206,102;108
527209,102;108
527210,102
527211,102;108
527212,102;108
527214,102
527219,102;108
527220,102;108
527222,102
527227,102
527243,102
527251,102;109
527257,102;105
527264,102
527269,101;102
527271,102
527273,102;108
527275,102
527283,102
527290,102
527291,102
527292,102
527296,102
527306,102
527307,102;108
527311,102
527318,102;108
527322,108
527335,102
527341,102;108;110
527380,102
527389,102
527390,102
527392,102
527402,102
527411,102;108
527416,101;102;104
527417,102
527420,102
527424,102
527436,102
527438,102
527440,102;110;116
527443,101;102
527448,102
527452,102
527453,102
527454,108
527455,101;102
527456,102
527458,102
527459,101;108
527461,108
527463,102
527465,102
527468,102;105
527469,102
527473,101;102;103;104;105;108
527479,102
527487,102;108
527489,108
527490,108
527494,105
527495,102;105;108
527500,102
527503,102
527508,102;105
527510,102;109;112
527519,102;108;109
527523,102
527526,102
527528,101
527530,101
527535,102
527537,102;109;110
527540,108
527542,102
527564,102;105;108
527567,102;112
527568,102
527570,102
527571,102
527573,102;107;109;110
527574,102;108
527580,102
527582,102
527584,102
527585,102
527588,102
527594,102
527596,102
527597,102
527603,102
527604,102
527612,101;105
527616,102
527618,102
527625,102
527635,102
527636,102
527637,102;108
527639,102
527641,102
527642,102
527644,102
527647,102;109;112
527648,102
527650,102
527651,102;103;104;105;108
527654,102;104;108;109;110;113;116;117
527659,108
527661,102
527662,102
527666,102;108
527669,102
527670,102;108
527673,102
527681,101;110
527694,101;108
527701,102;108
527702,102
527704,108
527705,102
527715,102;108
527718,102
527719,102
527722,102
527724,102
527726,102
527727,102
527728,102
527732,102
527733,108
527735,102;108
527739,102
527740,102
527743,102;108
527745,102
527746,102;105
527757,102;105
527764,102
527766,102;108
527767,102;105
527769,102;105
527771,102
527772,101;102;103;116
527774,102
527776,102
527777,102
527780,102
527784,102
527788,102
527790,101;108
527791,102
527792,102;108
527794,102;108
527812,102
527837,102;113
527839,102
527842,102
527855,102;109;110
527856,102
527857,102
527858,102
527877,109
527880,102
527881,102
527883,102
527884,102;110;116
527888,102
527889,102
527890,102
527893,102
527905,102
527907,102
527908,102;105;108
527911,102
527912,102
527913,102
527914,102
527915,102;108
527917,102;108;110
527923,102;108
527924,102
527926,102;108
527930,102
527931,102
527933,102;108
527935,102;108
527936,102
527937,102
527943,102
527956,102;108
527958,102
527961,102;108;109;110
527967,102
527970,102
527975,102
527976,102
527999,102
528000,102;105;108
528002,102;105
528011,102
528026,102;105
528039,101;108
528040,102;105;107;110
528043,101;102;103;104;105;108;109;110;113
528045,108
528051,102;108
528052,102
528053,102
528054,101
528057,102
528066,102
528070,102;109
528072,101;102;104
528076,102;108;109
528081,102
528083,108
528084,102
528085,102;108
528092,102;108
528094,102
528095,102
528096,102
528097,102;107
528098,102
528100,102
528101,102
528106,102
528107,102;108
528112,108
528116,102
528119,102
528122,102
528123,108
528132,102
528140,102
528150,102
528157,102
528158,102;108
528161,102
528163,108
528164,108
528165,102
528169,102
528171,102
528173,102
528175,102
528176,108
528177,108
528180,102
528184,102;105
528185,102;108
528187,102
528189,102
528191,102
528192,102
528193,102
528195,102;108
528198,101;102;105
528199,102
528201,101;102;108
528219,102
528224,102
528226,109
528233,101;102
528238,102
528243,102
528249,102
528250,102
528253,102;103;105;108
528254,102
528255,102
528258,102;110
528259,102
528260,102;109
528280,102
528306,102
528309,102
528311,102
528312,102
528313,102
528321,102;108
528325,102
528330,102
528332,101;112
528339,102;117
528340,102
528346,102
528352,102
528353,102
528358,102
528360,102;105
528363,102
528371,101;102
528372,102;105;106;107;108
528394,102
528396,102;105;109;110
